game_id,Team,Opponent,Result,HomeTeamAdvantage,PrevWeekBYE,RunningAvgScore,Wins,Losses,Home_Win_Rate,Away_Win_Rate,OSRS,DSRS,SRS,Off_Score,Def_Score,Off_Pass,Def_Pass,Off_Rush,Def_Rush,Off_Total,Def_Total
2932,8,221,0,0,0,34.76923076923077,8,5,0.8333333333333334,0.4285714285714285,7.47,-4.33,3.14,46.31,16.0,9.36,5.48,5.79,3.97,7.37,4.72
2933,221,8,1,1,0,31.153846153846157,11,2,0.8571428571428571,0.8333333333333334,1.77,8.52,10.29,41.5,3.07,9.38,5.16,5.42,1.91,7.27,3.57
2934,20,231,1,0,0,32.92307692307692,8,5,0.8333333333333334,0.4285714285714285,4.22,0.58,4.8,45.22,10.57,9.93,6.11,6.24,2.97,7.69,4.65
2935,231,20,0,1,0,34.30769230769231,9,4,0.7142857142857143,0.6666666666666666,7.07,-4.68,2.39,47.47,16.24,9.74,7.13,5.31,3.38,7.2,5.11
2942,64,108,1,0,0,37.0,13,0,1.0,1.0,6.24,10.28,16.51,51.34,1.83,9.82,4.09,5.88,2.66,7.71,3.38
2943,108,64,0,0,0,30.923076923076923,10,3,0.8571428571428571,0.6666666666666666,3.33,7.09,10.42,47.13,2.77,10.06,5.33,5.95,1.78,7.71,3.59
2946,89,121,0,0,0,16.615384615384617,10,3,0.8571428571428571,0.6666666666666666,-7.03,13.29,6.26,33.32,-2.0,6.71,3.49,4.88,1.76,5.6,2.69
2947,121,89,1,0,0,36.69230769230769,13,0,1.0,1.0,8.53,16.48,25.01,55.91,-6.16,11.0,4.11,6.15,1.83,8.03,2.98
2950,118,219,1,0,0,26.923076923076923,11,2,0.8,0.875,-4.53,6.28,1.75,35.31,6.37,8.94,5.8,5.18,2.74,6.53,4.2
2951,219,118,0,0,0,33.61538461538461,11,2,1.0,0.7142857142857143,1.91,0.29,2.2,43.03,11.83,9.34,5.61,6.12,3.05,7.41,4.29
2954,160,214,0,0,0,29.46153846153846,9,4,0.8571428571428571,0.5,5.85,0.6,6.45,47.03,10.23,8.55,6.64,6.09,3.18,7.35,4.85
2955,214,160,1,0,0,36.15384615384615,12,1,1.0,0.8571428571428571,9.43,10.89,20.32,54.23,-1.29,10.51,4.94,6.21,1.64,8.18,3.57
2958,179,222,1,0,0,40.61538461538461,11,2,1.0,0.7142857142857143,1.04,6.37,7.41,50.05,5.32,9.37,4.8,5.21,2.53,7.11,3.58
2959,222,179,0,1,0,26.846153846153847,11,2,0.75,1.0,-1.07,5.06,3.99,37.79,5.46,9.27,5.41,5.06,2.46,6.8,4.0
2974,8,118,1,0,1,33.214285714285715,9,5,0.8333333333333334,0.5,7.47,-4.33,3.14,46.31,16.0,9.36,5.48,5.79,3.97,7.37,4.72
2975,118,8,0,0,1,25.642857142857142,11,3,0.8,0.7777777777777778,-4.53,6.28,1.75,35.31,6.37,8.94,5.8,5.18,2.74,6.53,4.2
2976,20,228,0,0,1,32.142857142857146,8,6,0.8333333333333334,0.375,4.22,0.58,4.8,45.22,10.57,9.93,6.11,6.24,2.97,7.69,4.65
2977,228,20,1,0,1,26.46153846153846,8,5,0.6666666666666666,0.5714285714285714,-2.38,8.76,6.37,41.12,1.87,8.95,4.41,5.99,1.65,7.28,3.08
2978,29,217,0,0,1,30.23076923076923,6,7,0.5,0.4285714285714285,5.93,-4.07,1.86,47.33,14.53,8.6,5.52,5.69,2.48,7.05,3.96
2979,217,29,1,0,1,27.384615384615383,7,6,0.6666666666666666,0.4285714285714285,2.9,4.04,6.94,44.39,7.11,7.98,4.69,5.61,2.9,6.71,3.8
2982,66,140,1,0,1,30.46153846153846,9,4,0.8333333333333334,0.5714285714285714,0.29,-0.83,-0.54,40.4,12.64,8.12,5.43,4.36,3.24,6.47,4.33
2983,140,66,0,0,1,27.466666666666665,10,5,0.8333333333333334,0.5555555555555556,-1.87,0.64,-1.23,37.0,11.7,9.45,6.44,6.2,3.77,7.6,5.09
2984,71,157,0,0,1,30.153846153846157,6,7,0.8333333333333334,0.1428571428571428,0.99,-6.71,-5.71,41.84,19.44,8.14,6.61,5.21,3.58,6.87,5.05
2985,157,71,1,0,1,24.307692307692307,10,3,0.8333333333333334,0.7142857142857143,-5.28,4.62,-0.66,33.64,8.18,7.8,5.86,4.59,2.64,5.96,4.3
2986,92,106,1,0,1,30.153846153846157,9,4,0.8333333333333334,0.5714285714285714,-0.6,1.28,0.68,40.37,11.15,7.72,5.8,5.26,2.24,6.2,3.8
2987,106,92,0,0,1,32.15384615384615,6,7,0.6666666666666666,0.2857142857142857,3.65,-6.14,-2.49,42.4,17.64,8.68,6.3,5.93,2.8,7.11,4.29
2990,161,253,0,0,1,23.846153846153847,6,7,0.6666666666666666,0.2857142857142857,-2.68,-1.69,-4.37,34.88,12.94,8.26,5.64,5.14,2.3,6.42,3.9
2991,253,161,1,0,1,30.46153846153846,8,5,0.6666666666666666,0.5714285714285714,3.86,-3.77,0.09,43.11,17.79,8.72,5.35,4.74,4.16,7.0,4.73
2992,111,235,0,0,1,22.76923076923077,6,7,0.8333333333333334,0.1428571428571428,-2.58,-3.32,-5.91,36.4,15.34,8.27,5.49,5.07,3.2,6.52,4.34
2993,235,111,1,0,1,31.923076923076923,9,4,0.8333333333333334,0.5714285714285714,2.68,0.74,3.42,43.31,11.09,8.38,5.48,5.33,2.7,6.74,4.09
2994,192,205,1,0,1,31.923076923076923,7,6,0.6666666666666666,0.4285714285714285,2.65,-7.57,-4.92,43.66,20.79,8.98,7.01,5.06,3.25,6.74,5.16
2995,205,192,0,0,1,23.53846153846154,6,7,0.6666666666666666,0.2857142857142857,-7.34,4.4,-2.93,37.1,10.2,8.5,5.55,5.29,2.55,6.47,4.08
2996,73,227,1,0,1,31.07692307692308,7,6,0.5,0.5714285714285714,6.43,-2.73,3.71,48.07,12.31,9.46,5.52,6.73,4.02,7.86,4.72
2997,227,73,0,0,1,31.307692307692307,6,7,0.6666666666666666,0.2857142857142857,1.57,0.77,2.34,45.52,8.54,10.5,5.21,6.47,3.51,8.1,4.29
2998,2,93,1,0,1,27.846153846153847,9,4,0.8,0.625,-1.51,4.75,3.25,39.95,7.21,11.89,5.71,5.97,2.27,6.77,3.97
2999,93,2,0,0,1,34.07692307692308,11,2,0.8333333333333334,0.8571428571428571,3.99,4.54,8.53,45.94,7.12,10.0,5.51,5.01,1.51,7.37,3.83
3000,12,152,0,0,1,27.07692307692308,6,7,0.6666666666666666,0.2857142857142857,-2.87,0.13,-2.74,37.7,16.58,9.0,6.45,5.21,3.56,6.87,4.92
3001,152,12,1,0,1,24.923076923076923,7,6,0.5,0.5714285714285714,-4.52,-2.46,-6.97,34.19,14.18,7.51,5.83,5.8,3.51,6.5,4.64
3002,39,186,1,0,1,27.692307692307693,8,5,0.6666666666666666,0.5714285714285714,-1.33,2.13,0.8,40.22,11.09,9.75,5.74,5.54,3.58,7.43,4.68
3003,186,39,0,0,1,31.846153846153847,7,6,0.6666666666666666,0.4285714285714285,0.11,1.07,1.18,43.3,10.43,8.82,4.59,6.41,3.35,7.49,3.98
3004,51,221,1,0,1,26.923076923076923,8,5,0.8571428571428571,0.3333333333333333,2.92,6.1,9.02,44.78,3.32,8.53,4.76,6.42,2.82,7.3,3.8
3005,221,51,0,0,1,29.642857142857142,11,3,0.8571428571428571,0.7142857142857143,1.77,8.52,10.29,41.5,3.07,9.38,5.16,5.42,1.91,7.27,3.57
3006,57,187,0,0,1,19.53846153846154,6,7,0.8333333333333334,0.1428571428571428,-9.71,-4.44,-14.16,27.94,18.69,6.31,6.73,4.16,3.97,5.11,5.26
3007,187,57,1,1,1,33.07692307692308,7,6,0.7142857142857143,0.3333333333333333,-1.2,2.77,1.57,43.89,9.88,9.04,6.27,5.89,2.27,7.33,4.06
3008,72,236,1,0,1,27.23076923076923,7,6,0.5,0.5714285714285714,-0.35,-2.89,-3.24,38.91,16.23,8.61,6.78,5.85,3.1,6.92,4.97
3009,236,72,0,0,1,33.15384615384615,6,7,0.5,0.4285714285714285,6.02,-11.99,-5.97,46.24,24.56,8.88,5.5,5.89,4.14,7.19,4.89
3010,155,238,1,0,1,22.07692307692308,8,5,0.8333333333333334,0.4285714285714285,0.65,1.88,2.53,40.86,8.99,8.9,5.54,4.4,2.81,6.41,4.02
3011,238,155,0,0,1,23.153846153846157,8,5,0.8571428571428571,0.3333333333333333,-3.28,10.25,6.97,39.81,-0.15,8.43,4.62,5.47,1.97,6.62,3.36
3012,22,123,0,0,1,26.153846153846157,7,6,0.6,0.5,-0.73,-1.32,-2.04,38.38,13.53,8.12,5.89,5.1,3.1,6.4,4.44
3013,123,22,1,0,1,20.923076923076923,6,7,0.5714285714285714,0.3333333333333333,-0.43,0.43,-0.01,39.63,12.09,8.01,5.84,5.67,3.54,6.56,4.73
3014,94,231,1,0,1,34.76923076923077,9,4,0.7142857142857143,0.6666666666666666,8.71,0.34,9.06,50.83,9.25,11.65,5.64,6.38,3.21,8.37,4.32
3015,231,94,0,0,1,34.42857142857143,9,5,0.7142857142857143,0.5714285714285714,7.07,-4.68,2.39,47.47,16.24,9.74,7.13,5.31,3.38,7.2,5.11
3016,174,216,0,0,1,29.53846153846154,6,7,0.5714285714285714,0.3333333333333333,1.1,-5.04,-3.94,42.55,15.71,8.7,6.24,4.98,3.26,6.88,4.62
3017,216,174,1,0,1,36.69230769230769,8,5,0.8333333333333334,0.4285714285714285,8.0,-8.35,-0.35,47.45,21.66,9.09,6.58,5.55,3.12,7.13,4.7
3018,108,232,0,0,1,30.714285714285715,10,4,0.8571428571428571,0.5714285714285714,3.33,7.09,10.42,47.13,2.77,10.06,5.33,5.95,1.78,7.71,3.59
3019,232,108,1,0,1,41.84615384615385,8,5,0.5714285714285714,0.6666666666666666,16.66,-7.07,9.59,61.0,16.01,11.66,5.62,6.29,3.48,9.18,4.35
3020,146,250,0,0,1,34.53846153846154,8,5,0.8571428571428571,0.3333333333333333,7.55,-1.54,6.01,50.75,11.68,10.31,5.69,6.27,2.94,8.13,4.28
3021,250,146,1,0,1,31.46153846153846,9,4,0.8333333333333334,0.5714285714285714,5.49,1.54,7.03,47.41,8.75,9.59,5.76,6.46,3.02,7.64,4.34
3022,160,212,1,0,1,29.571428571428573,10,4,0.8571428571428571,0.5714285714285714,5.85,0.6,6.45,47.03,10.23,8.55,6.64,6.09,3.18,7.35,4.85
3023,212,160,0,0,1,33.30769230769231,7,6,0.8571428571428571,0.1666666666666666,4.48,4.49,8.98,49.74,4.43,9.85,5.35,5.2,1.87,7.4,3.57
3024,222,244,0,0,1,26.357142857142858,11,3,0.75,0.8333333333333334,-1.07,5.06,3.99,37.79,5.46,9.27,5.41,5.06,2.46,6.8,4.0
3025,244,222,1,0,1,29.53846153846154,7,6,0.6666666666666666,0.4285714285714285,4.05,1.85,5.9,46.77,9.79,9.19,4.82,6.48,3.07,7.56,3.94
3026,10,159,1,0,1,34.61538461538461,10,3,0.8333333333333334,0.7142857142857143,8.33,5.48,13.8,50.88,4.0,10.69,5.15,5.75,2.69,8.35,3.85
3027,159,10,0,0,1,41.69230769230769,10,3,1.0,0.5714285714285714,11.51,4.35,15.86,59.1,4.69,10.93,4.65,5.68,2.42,8.07,3.64
3028,21,179,1,0,1,24.846153846153847,7,6,0.4285714285714285,0.6666666666666666,2.02,-4.57,-2.55,40.77,14.23,8.31,6.14,6.01,4.03,6.9,5.04
3029,179,21,0,0,1,38.71428571428572,11,3,1.0,0.625,1.04,6.37,7.41,50.05,5.32,9.37,4.8,5.21,2.53,7.11,3.58
3030,95,134,1,0,1,37.07692307692308,9,4,0.8571428571428571,0.5,9.06,6.56,15.63,55.33,3.48,9.07,4.59,6.33,3.45,7.49,4.12
3031,134,95,0,0,1,26.23076923076923,9,4,0.7142857142857143,0.6666666666666666,1.77,5.65,7.41,43.25,3.77,8.65,4.94,5.62,2.56,6.89,3.92
3032,119,177,0,0,1,31.46153846153846,7,6,0.7142857142857143,0.3333333333333333,4.64,3.33,7.97,48.16,6.75,9.52,5.48,6.36,2.07,7.87,3.82
3033,177,119,1,0,1,23.23076923076923,7,6,0.7142857142857143,0.3333333333333333,0.5,4.43,4.93,42.68,5.43,8.1,4.62,5.9,2.94,6.72,3.7
3034,38,98,1,0,1,29.846153846153847,9,4,0.8571428571428571,0.5,4.19,5.62,9.82,47.38,3.87,8.16,3.73,5.77,2.34,6.82,3.11
3035,98,38,0,0,1,29.07692307692308,7,6,0.5714285714285714,0.5,5.01,0.34,5.35,47.33,9.9,9.47,5.48,6.39,2.12,7.9,3.83
3036,90,115,0,0,1,26.23076923076923,7,6,0.5,0.5714285714285714,1.84,5.36,7.2,43.29,4.88,10.01,5.01,5.22,2.61,7.5,3.83
3037,115,90,1,0,1,39.38461538461539,10,3,0.6666666666666666,0.8571428571428571,11.2,-4.9,6.29,51.9,16.18,9.47,6.49,5.55,3.56,7.59,5.09
3038,127,158,1,0,1,32.53846153846154,11,2,0.8571428571428571,0.8333333333333334,8.13,8.23,16.36,49.69,0.45,11.0,4.44,5.7,2.43,7.92,3.39
3039,158,127,0,0,1,30.53846153846154,11,2,1.0,0.7142857142857143,4.02,16.23,20.26,49.0,-6.57,10.77,3.31,5.64,2.16,8.07,2.71
3040,156,164,1,0,1,39.15384615384615,10,3,0.8333333333333334,0.7142857142857143,7.31,9.48,16.79,56.43,0.72,10.88,3.71,6.73,2.37,8.5,3.04
3041,164,156,0,0,1,31.846153846153847,8,5,0.8333333333333334,0.4285714285714285,5.14,4.28,9.42,49.48,4.52,10.51,5.12,6.16,2.38,8.13,3.67
3042,14,112,0,0,1,26.153846153846157,6,7,0.4285714285714285,0.5,-1.93,5.94,4.01,42.06,3.55,8.46,5.0,6.02,3.03,6.93,3.91
3043,112,14,1,0,1,29.692307692307693,8,5,0.5714285714285714,0.6666666666666666,7.03,2.71,9.74,48.52,7.87,9.64,5.01,5.19,2.37,7.6,3.69
3044,64,70,0,0,1,34.57142857142857,13,1,1.0,0.875,6.24,10.28,16.51,51.34,1.83,9.82,4.09,5.88,2.66,7.71,3.38
3045,70,64,1,0,1,40.142857142857146,13,1,1.0,0.8571428571428571,8.61,11.39,20.0,57.42,-2.04,11.31,3.61,6.6,2.4,8.78,3.11
3046,162,165,1,0,1,35.07692307692308,11,2,1.0,0.6666666666666666,8.19,5.3,13.49,53.0,4.32,11.4,5.23,5.66,2.59,8.06,3.88
3047,165,162,0,0,1,36.23076923076923,10,3,0.8571428571428571,0.6666666666666666,5.2,13.03,18.23,54.24,-2.47,8.73,4.74,6.1,1.23,7.25,2.81
3048,219,258,0,0,1,32.285714285714285,11,3,1.0,0.625,1.91,0.29,2.2,43.03,11.83,9.34,5.61,6.12,3.05,7.41,4.29
3049,258,219,1,0,1,25.307692307692307,9,4,1.0,0.3333333333333333,-1.87,3.05,1.18,37.81,8.83,8.39,4.76,5.33,3.2,6.5,4.09
3050,5,121,0,0,1,34.0,12,2,0.8571428571428571,0.8571428571428571,8.41,9.75,18.16,52.89,-1.54,11.5,4.08,5.88,2.19,7.88,3.15
3051,121,5,1,0,1,36.0,14,0,1.0,1.0,8.53,16.48,25.01,55.91,-6.16,11.0,4.11,6.15,1.83,8.03,2.98
3052,89,211,0,0,1,15.428571428571429,10,4,0.8571428571428571,0.5714285714285714,-7.03,13.29,6.26,33.32,-2.0,6.71,3.49,4.88,1.76,5.6,2.69
3053,211,89,1,0,1,31.76923076923077,9,4,0.8571428571428571,0.5,3.89,6.81,10.69,49.81,3.79,9.77,4.97,6.93,2.18,8.15,3.55
3054,99,256,1,0,1,45.53846153846154,10,3,1.0,0.5,16.27,-1.6,14.66,64.79,11.31,12.71,5.91,7.53,3.26,10.0,4.74
3055,256,99,0,0,1,23.46153846153846,7,6,0.5714285714285714,0.5,-0.34,6.16,5.82,40.64,4.15,8.1,4.95,5.96,2.68,6.96,3.75
3056,103,163,0,0,1,38.285714285714285,13,1,1.0,0.8333333333333334,9.23,-0.05,9.18,49.89,13.51,11.02,5.73,6.75,3.28,8.2,4.65
3057,163,103,1,0,1,44.21428571428572,12,2,1.0,0.7142857142857143,8.1,11.85,19.94,59.15,-1.82,11.35,4.08,7.03,2.6,9.29,3.32
3058,214,247,0,0,1,35.785714285714285,12,2,1.0,0.75,9.43,10.89,20.32,54.23,-1.29,10.51,4.94,6.21,1.64,8.18,3.57
3059,247,214,1,0,1,37.642857142857146,14,0,1.0,1.0,13.35,4.54,17.89,55.44,3.83,11.0,4.14,5.85,3.24,8.75,3.76
3062,121,247,1,0,0,35.86666666666667,15,0,1.0,1.0,8.53,16.48,25.01,55.91,-6.16,11.0,4.11,6.15,1.83,8.03,2.98
3063,247,121,0,0,0,36.0,14,1,1.0,0.875,13.35,4.54,17.89,55.44,3.83,11.0,4.14,5.85,3.24,8.75,3.76
